identity_id,identity_kind,source_artifact_path,source_artifact_sha256,target_package_root,target_layer,canonical_path_materialized,owner_resolution_status,identity_status,protected_platform_asset,security_sensitive,materialization_status,mapping_digest
CTX_EXP0019_FAERIE_PROTOCOL_HUNT_CFFF67EC_V1,CONTEXT,lab/10_infrastructure/EXP0019_faerie_protocol/phase_i06/python/fp_i06_relations/hunt.py,sha256:54f813f760bd6e65e856d2508811bbb07c1791e8dd30be83b4a5447cad7b65a6,lab/11_strategy_factory/contexts/CTX_EXP0019_FAERIE_PROTOCOL_HUNT_CFFF67EC_V1,CONTEXT,False,ROLE_BOUND_HUMAN_ASSIGNEE_PENDING,PROVISIONAL_UNMERGED_IDENTITY_CANDIDATE,False,False,BLOCKED_OWNER_APPROVAL,sha256:3fed7689b48e234987eb1144c3c16db4662a093e0f721d3d2aaedd80954b53a7
STP_EXP0019_FAERIE_PROTOCOL_CANONICAL_A96B9B03_V1,SETUP,lab/10_infrastructure/EXP0019_faerie_protocol/phase_i07/python/fp_i07_confirmation/canonical.py,sha256:fcf67a7e61a0b58c2e075649c3571de9b2133a124fadd9b10f3e4bd94a2529be,lab/11_strategy_factory/setups/STP_EXP0019_FAERIE_PROTOCOL_CANONICAL_A96B9B03_V1,SETUP,False,ROLE_BOUND_HUMAN_ASSIGNEE_PENDING,PROVISIONAL_UNMERGED_IDENTITY_CANDIDATE,False,False,BLOCKED_OWNER_APPROVAL,sha256:35a85e62c8a7dc83bb22e39f8e1d4b642583ab93cd5d49aa65173b7cc25a131f
STP_EXP0019_FAERIE_PROTOCOL_CHECKPOINT_8950DDA0_V1,SETUP,lab/10_infrastructure/EXP0019_faerie_protocol/phase_i07/python/fp_i07_confirmation/checkpoint.py,sha256:b8cf66df4ecd1a858bbbb188e680f613d4041b4b3a04a9f6e1572eec2df50a23,lab/11_strategy_factory/setups/STP_EXP0019_FAERIE_PROTOCOL_CHECKPOINT_8950DDA0_V1,SETUP,False,ROLE_BOUND_HUMAN_ASSIGNEE_PENDING,PROVISIONAL_UNMERGED_IDENTITY_CANDIDATE,False,False,BLOCKED_OWNER_APPROVAL,sha256:5b1de7911385a8274a9136b079da632396072fbc7acc01246c70e245aabda2a6
STP_EXP0019_FAERIE_PROTOCOL_CLI_19E24850_V1,SETUP,lab/10_infrastructure/EXP0019_faerie_protocol/phase_i07/python/fp_i07_confirmation/cli.py,sha256:72c9b0ec009487645b823d8951dbd177cca4db12ae8ac77dc399d338fb0ef6bb,lab/11_strategy_factory/setups/STP_EXP0019_FAERIE_PROTOCOL_CLI_19E24850_V1,SETUP,False,ROLE_BOUND_HUMAN_ASSIGNEE_PENDING,PROVISIONAL_UNMERGED_IDENTITY_CANDIDATE,False,False,BLOCKED_OWNER_APPROVAL,sha256:a77dad83d39fff5c3e1a5cfa7dd35026a0e4d92971017a4b582e17fc13395de6
STP_EXP0019_FAERIE_PROTOCOL_CONFORMANCE_09F6EC18_V1,SETUP,lab/10_infrastructure/EXP0019_faerie_protocol/phase_i07/python/fp_i07_confirmation/conformance.py,sha256:cf7230fdf57dbf658313b5ee3fc5638322773ac3e4d5a3161681badec7e51584,lab/11_strategy_factory/setups/STP_EXP0019_FAERIE_PROTOCOL_CONFORMANCE_09F6EC18_V1,SETUP,False,ROLE_BOUND_HUMAN_ASSIGNEE_PENDING,PROVISIONAL_UNMERGED_IDENTITY_CANDIDATE,False,False,BLOCKED_OWNER_APPROVAL,sha256:0af8bb34318661a852cd2b7fec0c43fc5540cbc2448925a9349117af78c52f70
STP_EXP0019_FAERIE_PROTOCOL_CONSTANTS_8FD39BAF_V1,SETUP,lab/10_infrastructure/EXP0019_faerie_protocol/phase_i07/python/fp_i07_confirmation/constants.py,sha256:09375eb7cf1a292d8ff9c6d734c5dc38e6dd1e2cb36236f91d74a4f556faa14e,lab/11_strategy_factory/setups/STP_EXP0019_FAERIE_PROTOCOL_CONSTANTS_8FD39BAF_V1,SETUP,False,ROLE_BOUND_HUMAN_ASSIGNEE_PENDING,PROVISIONAL_UNMERGED_IDENTITY_CANDIDATE,False,False,BLOCKED_OWNER_APPROVAL,sha256:708f0abcee08aa8be5edd4b37bae212abad18d3bc6cc57ab81bee21ba56b5de3
STP_EXP0019_FAERIE_PROTOCOL_CONTRACTS_4B6571CE_V1,SETUP,lab/10_infrastructure/EXP0019_faerie_protocol/phase_i07/python/fp_i07_confirmation/contracts.py,sha256:eacc8def1040c70b4bd2ea8b22f16876381af531c445d6dfab3b388ef04facf8,lab/11_strategy_factory/setups/STP_EXP0019_FAERIE_PROTOCOL_CONTRACTS_4B6571CE_V1,SETUP,False,ROLE_BOUND_HUMAN_ASSIGNEE_PENDING,PROVISIONAL_UNMERGED_IDENTITY_CANDIDATE,False,False,BLOCKED_OWNER_APPROVAL,sha256:79b2e114007a4ff9fa71314f2b32c933f631449a2a407b26401b3082f48a995a
STP_EXP0019_FAERIE_PROTOCOL_ENGINE_B177D269_V1,SETUP,lab/10_infrastructure/EXP0019_faerie_protocol/phase_i07/python/fp_i07_confirmation/engine.py,sha256:af26a4e579b46f1cfb5171e3c369d60309326529020c11deda75c56a7e10a6ae,lab/11_strategy_factory/setups/STP_EXP0019_FAERIE_PROTOCOL_ENGINE_B177D269_V1,SETUP,False,ROLE_BOUND_HUMAN_ASSIGNEE_PENDING,PROVISIONAL_UNMERGED_IDENTITY_CANDIDATE,False,False,BLOCKED_OWNER_APPROVAL,sha256:61c3e46f78baa48255387e5e6e7db85032251426770e5dd9a28fb2a52213fa5c
STP_EXP0019_FAERIE_PROTOCOL_ENUMS_774B99BA_V1,SETUP,lab/10_infrastructure/EXP0019_faerie_protocol/phase_i07/python/fp_i07_confirmation/enums.py,sha256:513012810a88f3f287358207b0938bb90a543923ad97e8ef38320eac2790d77b,lab/11_strategy_factory/setups/STP_EXP0019_FAERIE_PROTOCOL_ENUMS_774B99BA_V1,SETUP,False,ROLE_BOUND_HUMAN_ASSIGNEE_PENDING,PROVISIONAL_UNMERGED_IDENTITY_CANDIDATE,False,False,BLOCKED_OWNER_APPROVAL,sha256:81c46cc88823cfe54a1e0fef2c67d76310543a3791d6b82e6751644b7172d359
STP_EXP0019_FAERIE_PROTOCOL_ERRORS_B798F3A9_V1,SETUP,lab/10_infrastructure/EXP0019_faerie_protocol/phase_i07/python/fp_i07_confirmation/errors.py,sha256:86eb7f4147064e5e2939663dce4137637f2b473817ef7fdf597abeb3348bb34b,lab/11_strategy_factory/setups/STP_EXP0019_FAERIE_PROTOCOL_ERRORS_B798F3A9_V1,SETUP,False,ROLE_BOUND_HUMAN_ASSIGNEE_PENDING,PROVISIONAL_UNMERGED_IDENTITY_CANDIDATE,False,False,BLOCKED_OWNER_APPROVAL,sha256:c9accf9eff6fd647e15cae6f1241160d89dd25bb3d0077921fd1ddaf725596d5
STP_EXP0019_FAERIE_PROTOCOL_GOLDEN_39FB017A_V1,SETUP,lab/10_infrastructure/EXP0019_faerie_protocol/phase_i07/python/fp_i07_confirmation/golden.py,sha256:5509da4c13975a1ed8528c0603aa91e5479708def3e06c8cf2589b4bd5f60832,lab/11_strategy_factory/setups/STP_EXP0019_FAERIE_PROTOCOL_GOLDEN_39FB017A_V1,SETUP,False,ROLE_BOUND_HUMAN_ASSIGNEE_PENDING,PROVISIONAL_UNMERGED_IDENTITY_CANDIDATE,False,False,BLOCKED_OWNER_APPROVAL,sha256:3825ac49cba947828cef0045a77d4473e18b85cd70b64bb515c94be88f3e8aac
STP_EXP0019_FAERIE_PROTOCOL_LIFECYCLE_C41D2AEA_V1,SETUP,lab/10_infrastructure/EXP0019_faerie_protocol/phase_i07/python/fp_i07_confirmation/lifecycle.py,sha256:9b3068158b4bdec8ee319e611a2d3b7215d84608ed98b3350cbf45e384f47163,lab/11_strategy_factory/setups/STP_EXP0019_FAERIE_PROTOCOL_LIFECYCLE_C41D2AEA_V1,SETUP,False,ROLE_BOUND_HUMAN_ASSIGNEE_PENDING,PROVISIONAL_UNMERGED_IDENTITY_CANDIDATE,False,False,BLOCKED_OWNER_APPROVAL,sha256:13a0d34dedb8f8b39a6eb0b438863d95a83f52df07a26a501093721ae8202656
STP_EXP0019_FAERIE_PROTOCOL_OBSERVATION_6A2CDBCE_V1,SETUP,lab/10_infrastructure/EXP0019_faerie_protocol/phase_i07/python/fp_i07_confirmation/observation.py,sha256:ce0585dcde1e81222668b4fcae0add91e7c0b764a0830e2e1a0692c1a25a4ce1,lab/11_strategy_factory/setups/STP_EXP0019_FAERIE_PROTOCOL_OBSERVATION_6A2CDBCE_V1,SETUP,False,ROLE_BOUND_HUMAN_ASSIGNEE_PENDING,PROVISIONAL_UNMERGED_IDENTITY_CANDIDATE,False,False,BLOCKED_OWNER_APPROVAL,sha256:1d47fda11220c70d51c32addd23593c8dc6e3221480e3695d00560dee6793c98
STP_EXP0019_FAERIE_PROTOCOL_PROJECTION_DBEBB11C_V1,SETUP,lab/10_infrastructure/EXP0019_faerie_protocol/phase_i07/python/fp_i07_confirmation/projection.py,sha256:eae1f0388097e03df3efd8f6b85c818747af0c4538683fb8c855a7ea10764f7d,lab/11_strategy_factory/setups/STP_EXP0019_FAERIE_PROTOCOL_PROJECTION_DBEBB11C_V1,SETUP,False,ROLE_BOUND_HUMAN_ASSIGNEE_PENDING,PROVISIONAL_UNMERGED_IDENTITY_CANDIDATE,False,False,BLOCKED_OWNER_APPROVAL,sha256:474bec3b1c1ad0cb8926d163b6424831bea9f50f61a298e4d4e03f365e1bef9b
STP_EXP0019_FAERIE_PROTOCOL_REGISTRY_CC466DCD_V1,SETUP,lab/10_infrastructure/EXP0019_faerie_protocol/phase_i07/python/fp_i07_confirmation/registry.py,sha256:f79b2e0cedce9b4f9fdc8cba56bf9342f67154552a2ac36d3f095551216a5384,lab/11_strategy_factory/setups/STP_EXP0019_FAERIE_PROTOCOL_REGISTRY_CC466DCD_V1,SETUP,False,ROLE_BOUND_HUMAN_ASSIGNEE_PENDING,PROVISIONAL_UNMERGED_IDENTITY_CANDIDATE,False,False,BLOCKED_OWNER_APPROVAL,sha256:664bb4c0cc129bb7b4d97737ea60014c69793c20ce5b7a8a5553157c580257d5
STP_EXP0019_FAERIE_PROTOCOL_REVISION_46D096C7_V1,SETUP,lab/10_infrastructure/EXP0019_faerie_protocol/phase_i07/python/fp_i07_confirmation/revision.py,sha256:7d71c2a536f88ca0d1b4b77592dfc3cf33205c2444cbee686a399b7c915eda59,lab/11_strategy_factory/setups/STP_EXP0019_FAERIE_PROTOCOL_REVISION_46D096C7_V1,SETUP,False,ROLE_BOUND_HUMAN_ASSIGNEE_PENDING,PROVISIONAL_UNMERGED_IDENTITY_CANDIDATE,False,False,BLOCKED_OWNER_APPROVAL,sha256:31b316ff841dd8e052f501fba3ba0cd6c4995a708672745413c99b72e3f7a0e5
STP_EXP0019_FAERIE_PROTOCOL_STORE_70E9E382_V1,SETUP,lab/10_infrastructure/EXP0019_faerie_protocol/phase_i07/python/fp_i07_confirmation/store.py,sha256:324bdf2d4c5347c2226970efd9d5c4dce8c376f4c98955578e578b10a8714933,lab/11_strategy_factory/setups/STP_EXP0019_FAERIE_PROTOCOL_STORE_70E9E382_V1,SETUP,False,ROLE_BOUND_HUMAN_ASSIGNEE_PENDING,PROVISIONAL_UNMERGED_IDENTITY_CANDIDATE,False,False,BLOCKED_OWNER_APPROVAL,sha256:50355004d321f9dfc1ded9f57f1da84e82ab510561485df48052708486bdfb79
STP_EXP0019_FAERIE_PROTOCOL_TIMEFRAME_BA9CF994_V1,SETUP,lab/10_infrastructure/EXP0019_faerie_protocol/phase_i07/python/fp_i07_confirmation/timeframe.py,sha256:ed5b9fd65843587b7589e0b45be38ec41ac051d9a20f2e72fe72ff52d437c131,lab/11_strategy_factory/setups/STP_EXP0019_FAERIE_PROTOCOL_TIMEFRAME_BA9CF994_V1,SETUP,False,ROLE_BOUND_HUMAN_ASSIGNEE_PENDING,PROVISIONAL_UNMERGED_IDENTITY_CANDIDATE,False,False,BLOCKED_OWNER_APPROVAL,sha256:1db16d9b95877ad4efac4415e173d67a545d8ae591870db116c316a26827ff8d
STP_EXP0019_FAERIE_PROTOCOL_CONFIRMATION_C0E2F42C_V1,SETUP,lab/10_infrastructure/EXP0019_faerie_protocol/phase_i08/python/fp_i08_weekly/confirmation.py,sha256:ddb9fd816cdd6934c8e91a1c7ca8ef86151f5f78ee543f5f958dec9ef4d1c855,lab/11_strategy_factory/setups/STP_EXP0019_FAERIE_PROTOCOL_CONFIRMATION_C0E2F42C_V1,SETUP,False,ROLE_BOUND_HUMAN_ASSIGNEE_PENDING,PROVISIONAL_UNMERGED_IDENTITY_CANDIDATE,False,False,BLOCKED_OWNER_APPROVAL,sha256:6661d8d0fbd3231f32f8197fc3f6576c7f1730a04b27e09252214913847e64fd
STP_EXP0019_FAERIE_PROTOCOL_ELIGIBILITY_2F9EFD04_V1,SETUP,lab/10_infrastructure/EXP0019_faerie_protocol/phase_i09/python/fp_i09_ledger/eligibility.py,sha256:1930446a9d679a481814ab0aa630c5d68b06dde66a615c24bcc80159f48b9546,lab/11_strategy_factory/setups/STP_EXP0019_FAERIE_PROTOCOL_ELIGIBILITY_2F9EFD04_V1,SETUP,False,ROLE_BOUND_HUMAN_ASSIGNEE_PENDING,PROVISIONAL_UNMERGED_IDENTITY_CANDIDATE,False,False,BLOCKED_OWNER_APPROVAL,sha256:e5355c288f57188eae9c8f3a38d3707867f7a1ca72fdc2ac7583393ab8e27893
ENG_EXP0019_FAERIE_PROTOCOL_ENGINE_A8700D71_V1,ENGINE,lab/10_infrastructure/EXP0019_faerie_protocol/phase_i09/python/fp_i09_ledger/engine.py,sha256:f43931b407ed9a249988d9870b4e5c5e8637b10439805825987173a560abec0c,lab/11_strategy_factory/shared_engines/ENG_EXP0019_FAERIE_PROTOCOL_ENGINE_A8700D71_V1,SHARED_ENGINE,False,ROLE_BOUND_HUMAN_ASSIGNEE_PENDING,PROVISIONAL_UNMERGED_IDENTITY_CANDIDATE,False,False,BLOCKED_OWNER_APPROVAL,sha256:40bf16928dff22a3d57352c1b6e04b5be29918e5322d9fbfeb1ecdb0eb2c109b
ART_EXP0019_FAERIE_PROTOCOL_DIAGNOSTICS_6BE12E2F_V1,SUPPORT_ARTIFACT,lab/10_infrastructure/EXP0019_faerie_protocol/phase_i10/python/fp_i10_indicator/diagnostics.py,sha256:9e6baa7e633b38ba2f037bc58090ad8d0f3088d48d2386ab5a0012453077f087,registry/legacy_context_migration/support_artifacts/ART_EXP0019_FAERIE_PROTOCOL_DIAGNOSTICS_6BE12E2F_V1,APPLICATION,False,ROLE_BOUND_HUMAN_ASSIGNEE_PENDING,PROVISIONAL_UNMERGED_IDENTITY_CANDIDATE,False,False,BLOCKED_OWNER_APPROVAL,sha256:9ceb0fbbc3a7f79480631f9fc96a32993b8d4ac1fcc5df412bbcb020f6c4b1b1
ENG_EXP0019_FAERIE_PROTOCOL_ENGINE_B1D42C1F_V1,ENGINE,lab/10_infrastructure/EXP0019_faerie_protocol/phase_i10/python/fp_i10_indicator/engine.py,sha256:f581630978991ab0afbed04926efb4fc2a77cdcaee0563ba6b69fbeaa01c73ec,lab/11_strategy_factory/shared_engines/ENG_EXP0019_FAERIE_PROTOCOL_ENGINE_B1D42C1F_V1,SHARED_ENGINE,False,ROLE_BOUND_HUMAN_ASSIGNEE_PENDING,PROVISIONAL_UNMERGED_IDENTITY_CANDIDATE,False,False,BLOCKED_OWNER_APPROVAL,sha256:8693458b6f1197eab02855be4439a6d682f28e40231b94f38d85dfb41696e74e
ART_EXP0019_FAERIE_PROTOCOL_DIAGNOSTICS_E4F5B2E7_V1,SUPPORT_ARTIFACT,lab/10_infrastructure/EXP0019_faerie_protocol/phase_i11/python/fp_i11_visual/diagnostics.py,sha256:a4289087aec7c47af1256b9c204455efc8cf2fb4b853b326849f74b29decf551,registry/legacy_context_migration/support_artifacts/ART_EXP0019_FAERIE_PROTOCOL_DIAGNOSTICS_E4F5B2E7_V1,APPLICATION,False,ROLE_BOUND_HUMAN_ASSIGNEE_PENDING,PROVISIONAL_UNMERGED_IDENTITY_CANDIDATE,False,False,BLOCKED_OWNER_APPROVAL,sha256:1a3bae081d1c181ce82c3fad402c926c937b868673275ff1282237ff65c4f906
ENG_EXP0019_FAERIE_PROTOCOL_ENGINE_7D6A37D0_V1,ENGINE,lab/10_infrastructure/EXP0019_faerie_protocol/phase_i11/python/fp_i11_visual/engine.py,sha256:dc871fc8b06dcc68a635aae3ec0e250e9d1766b20c5f5d86cd5637cb2df6b13a,lab/11_strategy_factory/shared_engines/ENG_EXP0019_FAERIE_PROTOCOL_ENGINE_7D6A37D0_V1,SHARED_ENGINE,False,ROLE_BOUND_HUMAN_ASSIGNEE_PENDING,PROVISIONAL_UNMERGED_IDENTITY_CANDIDATE,False,False,BLOCKED_OWNER_APPROVAL,sha256:bb019cc1470f25e7076f8d5c65fc9a160047e3294c450069ad9ff307cee17b86
ART_EXP0019_FAERIE_PROTOCOL_DIAGNOSTICS_4D911672_V1,SUPPORT_ARTIFACT,lab/10_infrastructure/EXP0019_faerie_protocol/phase_i12/python/fp_i12_operator/diagnostics.py,sha256:af1676232cb097b77b2e73a6c151a144436075c63293be0ebed1db15f258522a,registry/legacy_context_migration/support_artifacts/ART_EXP0019_FAERIE_PROTOCOL_DIAGNOSTICS_4D911672_V1,APPLICATION,False,ROLE_BOUND_HUMAN_ASSIGNEE_PENDING,PROVISIONAL_UNMERGED_IDENTITY_CANDIDATE,False,False,BLOCKED_OWNER_APPROVAL,sha256:5d1292eb77cc5ba20cab0f1fd927c7f4ccdcca62b4d37dc9f162898f5f784b34
ENG_EXP0019_FAERIE_PROTOCOL_ENGINE_78B5669C_V1,ENGINE,lab/10_infrastructure/EXP0019_faerie_protocol/phase_i12/python/fp_i12_operator/engine.py,sha256:8b5bad7a8e71036bc226aeb1f2fa949c26b5b5f97e8ea2c5e9229796debc6884,lab/11_strategy_factory/shared_engines/ENG_EXP0019_FAERIE_PROTOCOL_ENGINE_78B5669C_V1,SHARED_ENGINE,False,ROLE_BOUND_HUMAN_ASSIGNEE_PENDING,PROVISIONAL_UNMERGED_IDENTITY_CANDIDATE,False,False,BLOCKED_OWNER_APPROVAL,sha256:51db1e2db4520879f0426360ab49285ec9353a754cff8722c57d8a67f6501cec
ART_EXP0019_FAERIE_PROTOCOL_DIAGNOSTICS_A2CC76A5_V1,SUPPORT_ARTIFACT,lab/10_infrastructure/EXP0019_faerie_protocol/phase_i13/python/fp_i13_release/diagnostics.py,sha256:83df58119a5f40664abfd63ebd1c6dd12064eb6fea3aa76b5ef64f18533c4eca,registry/legacy_context_migration/support_artifacts/ART_EXP0019_FAERIE_PROTOCOL_DIAGNOSTICS_A2CC76A5_V1,APPLICATION,False,ROLE_BOUND_HUMAN_ASSIGNEE_PENDING,PROVISIONAL_UNMERGED_IDENTITY_CANDIDATE,False,False,BLOCKED_OWNER_APPROVAL,sha256:36103131496a2e7fdfe56a412971490cd4a14db61eb8f4046afe6b0d6485f29f
ART_EXP0019_FAERIE_PROTOCOL_ACCEPTANCE_4DFAD341_V1,SUPPORT_ARTIFACT,lab/10_infrastructure/EXP0019_faerie_protocol/phase_i14/python/fp_i14_diagnostic/acceptance.py,sha256:a01b3c83087af3502ed2a1b719598205f9594c088ce46ef4f4dc73afc7dbf0d3,registry/legacy_context_migration/support_artifacts/ART_EXP0019_FAERIE_PROTOCOL_ACCEPTANCE_4DFAD341_V1,APPLICATION,False,ROLE_BOUND_HUMAN_ASSIGNEE_PENDING,PROVISIONAL_UNMERGED_IDENTITY_CANDIDATE,False,False,BLOCKED_OWNER_APPROVAL,sha256:96a336afa812192ac694f2a771af98a9555955062917255918a21f66001a577b
ART_EXP0019_FAERIE_PROTOCOL_ADAPTERS_4B830B32_V1,SUPPORT_ARTIFACT,lab/10_infrastructure/EXP0019_faerie_protocol/phase_i14/python/fp_i14_diagnostic/adapters.py,sha256:ee8df4d7e2ae4cde0c1b39bd0f86b13591ba2380361930a02ff2754ad76a5d94,registry/legacy_context_migration/support_artifacts/ART_EXP0019_FAERIE_PROTOCOL_ADAPTERS_4B830B32_V1,APPLICATION,False,ROLE_BOUND_HUMAN_ASSIGNEE_PENDING,PROVISIONAL_UNMERGED_IDENTITY_CANDIDATE,False,False,BLOCKED_OWNER_APPROVAL,sha256:3d60298014009f40d6153f8683b9690503451ef027fa196288c59381c4c6699b
ART_EXP0019_FAERIE_PROTOCOL_AUTHORITY_9D5E6113_V1,SUPPORT_ARTIFACT,lab/10_infrastructure/EXP0019_faerie_protocol/phase_i14/python/fp_i14_diagnostic/authority.py,sha256:599336c9f377a08e741df1fe5b13e3bed7ff2264d7c9e8588b14e9adc9b144a1,registry/legacy_context_migration/support_artifacts/ART_EXP0019_FAERIE_PROTOCOL_AUTHORITY_9D5E6113_V1,APPLICATION,False,ROLE_BOUND_HUMAN_ASSIGNEE_PENDING,PROVISIONAL_UNMERGED_IDENTITY_CANDIDATE,False,False,BLOCKED_OWNER_APPROVAL,sha256:f9060f880c2a18f024d92a6c79a3b7a84d8ce0b4fd72e360a384790933570477
ART_EXP0019_FAERIE_PROTOCOL_CANONICAL_699F420C_V1,SUPPORT_ARTIFACT,lab/10_infrastructure/EXP0019_faerie_protocol/phase_i14/python/fp_i14_diagnostic/canonical.py,sha256:0fb2c67b4039968fea51ae414c6c6bf6d998076f08b4fcc75b62831908fba1e8,registry/legacy_context_migration/support_artifacts/ART_EXP0019_FAERIE_PROTOCOL_CANONICAL_699F420C_V1,APPLICATION,False,ROLE_BOUND_HUMAN_ASSIGNEE_PENDING,SECURITY_REVIEW_BLOCKED,False,True,BLOCKED_SECURITY_REVIEW,sha256:0d302f863b618242d950f066cc9e58204063d667840d3fe9e2d6b55a18d61623
ART_EXP0019_FAERIE_PROTOCOL_CHECKPOINT_2BED94E4_V1,SUPPORT_ARTIFACT,lab/10_infrastructure/EXP0019_faerie_protocol/phase_i14/python/fp_i14_diagnostic/checkpoint.py,sha256:c1143bcbb48ffcfae9a15167268819e9f40e26b631ddce0bb502020836733579,registry/legacy_context_migration/support_artifacts/ART_EXP0019_FAERIE_PROTOCOL_CHECKPOINT_2BED94E4_V1,APPLICATION,False,ROLE_BOUND_HUMAN_ASSIGNEE_PENDING,PROVISIONAL_UNMERGED_IDENTITY_CANDIDATE,False,False,BLOCKED_OWNER_APPROVAL,sha256:4d669014ecf20512cbdb7c14e56e0d42efada8e0e9a1601f026e73fe2d7de650
ART_EXP0019_FAERIE_PROTOCOL_CLI_19ACCC80_V1,SUPPORT_ARTIFACT,lab/10_infrastructure/EXP0019_faerie_protocol/phase_i14/python/fp_i14_diagnostic/cli.py,sha256:b3e5abfeaf6455876e7a4a614bf0e51b79c409628fc9f7fa6dc682cbf788fbd9,registry/legacy_context_migration/support_artifacts/ART_EXP0019_FAERIE_PROTOCOL_CLI_19ACCC80_V1,APPLICATION,False,ROLE_BOUND_HUMAN_ASSIGNEE_PENDING,PROVISIONAL_UNMERGED_IDENTITY_CANDIDATE,False,False,BLOCKED_OWNER_APPROVAL,sha256:c0ebaa513903edd77d2a319ed53d75d63ed270cbdc4747c4763dca2250601ca0
ART_EXP0019_FAERIE_PROTOCOL_COMPARATOR_D2611D7D_V1,SUPPORT_ARTIFACT,lab/10_infrastructure/EXP0019_faerie_protocol/phase_i14/python/fp_i14_diagnostic/comparator.py,sha256:9b7350fa7e35b14c1a4f86e237892f8bc67e9364985d030b6163c236b1bf8044,registry/legacy_context_migration/support_artifacts/ART_EXP0019_FAERIE_PROTOCOL_COMPARATOR_D2611D7D_V1,APPLICATION,False,ROLE_BOUND_HUMAN_ASSIGNEE_PENDING,PROVISIONAL_UNMERGED_IDENTITY_CANDIDATE,False,False,BLOCKED_OWNER_APPROVAL,sha256:2963380d4cf22909b9366cf05dff8daa825c3733c2e9c747fec36da05dd0e457
ART_EXP0019_FAERIE_PROTOCOL_CONFORMANCE_52D5B6B2_V1,SUPPORT_ARTIFACT,lab/10_infrastructure/EXP0019_faerie_protocol/phase_i14/python/fp_i14_diagnostic/conformance.py,sha256:1a7a580e7848023979e77f95c252e8e1a943123b869e38781794df9dfb9c81b8,registry/legacy_context_migration/support_artifacts/ART_EXP0019_FAERIE_PROTOCOL_CONFORMANCE_52D5B6B2_V1,APPLICATION,False,ROLE_BOUND_HUMAN_ASSIGNEE_PENDING,PROVISIONAL_UNMERGED_IDENTITY_CANDIDATE,False,False,BLOCKED_OWNER_APPROVAL,sha256:50bd7b2f47ae7f6fb1d5db04ed3b274ec460a217a2d573e376392accf1e6d262
ART_EXP0019_FAERIE_PROTOCOL_CONSTANTS_9F3419CD_V1,SUPPORT_ARTIFACT,lab/10_infrastructure/EXP0019_faerie_protocol/phase_i14/python/fp_i14_diagnostic/constants.py,sha256:611f6ce59db758871cdb6fc8774c6d58f7506e84d72a34b86a853a9148ab63ca,registry/legacy_context_migration/support_artifacts/ART_EXP0019_FAERIE_PROTOCOL_CONSTANTS_9F3419CD_V1,APPLICATION,False,ROLE_BOUND_HUMAN_ASSIGNEE_PENDING,PROVISIONAL_UNMERGED_IDENTITY_CANDIDATE,False,False,BLOCKED_OWNER_APPROVAL,sha256:013760290a3376e1e30b6c7470a04d84d64fc184494b6f9834dfbc9408f1d6fa
ART_EXP0019_FAERIE_PROTOCOL_CONTRACTS_A99E528D_V1,SUPPORT_ARTIFACT,lab/10_infrastructure/EXP0019_faerie_protocol/phase_i14/python/fp_i14_diagnostic/contracts.py,sha256:17749ee16311356f6a76b7144d98a9ac8e89aac1d0d51c633ee37a45d83b2dd0,registry/legacy_context_migration/support_artifacts/ART_EXP0019_FAERIE_PROTOCOL_CONTRACTS_A99E528D_V1,APPLICATION,False,ROLE_BOUND_HUMAN_ASSIGNEE_PENDING,PROVISIONAL_UNMERGED_IDENTITY_CANDIDATE,False,False,BLOCKED_OWNER_APPROVAL,sha256:0f1451750c812c72a6541d5ae117eb9c8b058a348176c5d51825b3ac7492b74c
ART_EXP0019_FAERIE_PROTOCOL_DASHBOARD_B47475D0_V1,SUPPORT_ARTIFACT,lab/10_infrastructure/EXP0019_faerie_protocol/phase_i14/python/fp_i14_diagnostic/dashboard.py,sha256:07d054dac85d52897399307182272bef2f287549b254fc6a9ccd0ced9d3ea499,registry/legacy_context_migration/support_artifacts/ART_EXP0019_FAERIE_PROTOCOL_DASHBOARD_B47475D0_V1,APPLICATION,False,ROLE_BOUND_HUMAN_ASSIGNEE_PENDING,PROVISIONAL_UNMERGED_IDENTITY_CANDIDATE,False,False,BLOCKED_OWNER_APPROVAL,sha256:42362ab204e0ee7bbfbeb79d0cd6c05cda22768272bb092cdce96a8f71481e90
ART_EXP0019_FAERIE_PROTOCOL_ENUMS_7124478D_V1,SUPPORT_ARTIFACT,lab/10_infrastructure/EXP0019_faerie_protocol/phase_i14/python/fp_i14_diagnostic/enums.py,sha256:09285f5061116389f9716c489326d6251cbc153e7945345d57fd2eef5b2c1731,registry/legacy_context_migration/support_artifacts/ART_EXP0019_FAERIE_PROTOCOL_ENUMS_7124478D_V1,APPLICATION,False,ROLE_BOUND_HUMAN_ASSIGNEE_PENDING,PROVISIONAL_UNMERGED_IDENTITY_CANDIDATE,False,False,BLOCKED_OWNER_APPROVAL,sha256:280d78a21af82693d4776c2531a10b85e2d1887c47d66f7caed3165ae9be35b0
