classification_id,artifact_path,authority_surfaces,capability_kinds,security_sensitive,primary_disposition,security_reviewer_role,security_review_status,risk_indicator_only,live_authority_inferred,runtime_authorized,live_order_authorized,capital_authorized,record_digest
ARTCLS_1E0ED7B460218A4BAC15E633DA16DD8A,lab/11_strategy_factory/tests/phase_saed_v4_05_semantic_temporal_hypergraph/test_graph_validation.py,"[""FILE_PERSISTENCE""]","[""FILE_MUTATION""]",false,MOVE_WITHOUT_SEMANTIC_CHANGE,,NOT_REQUIRED_BY_STATIC_POLICY,true,false,false,false,false,sha256:d1fe6bad285d202a7998b5a57ceaed314d4f45f34832254dce78a073bef8a953
ARTCLS_1D8F0F50BB5AEEF302E70AA00A277E98,lab/11_strategy_factory/tests/phase_saed_v4_05_semantic_temporal_hypergraph/test_mql5_static.py,"[""DYNAMIC_CODE""]","[""SUBPROCESS""]",true,SECURITY_RESTRICTED,SECURITY_REVIEWER,PENDING_HUMAN_REVIEW,true,false,false,false,false,sha256:cf785c6994526eb4218ec90251937849c95a9cef5f69af4ef7954b1e9027e46d
ARTCLS_B1641FD3C17B8167BA1393DC4A2A5340,lab/11_strategy_factory/tests/phase_saed_v4_05_semantic_temporal_hypergraph/test_obsidian_tools.py,"[""DYNAMIC_CODE""]","[""SUBPROCESS""]",true,SECURITY_RESTRICTED,SECURITY_REVIEWER,PENDING_HUMAN_REVIEW,true,false,false,false,false,sha256:4ad86885b8ee29fb4701e3104ecb55574f15bb4d415de0a76c3bd0b6bf79a130
ARTCLS_1B84E21D36C78EF59B4B33F1CF65088F,lab/11_strategy_factory/tests/phase_saed_v4_05_semantic_temporal_hypergraph/test_parameter_matrix.py,"[""FILE_PERSISTENCE""]","[""FILE_MUTATION""]",false,MOVE_WITHOUT_SEMANTIC_CHANGE,,NOT_REQUIRED_BY_STATIC_POLICY,true,false,false,false,false,sha256:28d7cf692e7e5eac4a52bb73877ed756df92f5fd0f78ab4a31dc23287377b808
ARTCLS_368D582E7EC6CA89913A9195EB462805,lab/11_strategy_factory/tests/phase_saed_v4_05_semantic_temporal_hypergraph/test_source_integrity.py,"[""FILE_PERSISTENCE""]","[""FILE_MUTATION""]",false,MOVE_WITHOUT_SEMANTIC_CHANGE,,NOT_REQUIRED_BY_STATIC_POLICY,true,false,false,false,false,sha256:51a42f1cb17b52ad51c6c1ae912fbadad15e4415e0715fafbf4cb784676e4903
ARTCLS_3CEE10BD4EF59835CA7BF0CD953108F6,lab/11_strategy_factory/tests/phase_saed_v4_05_semantic_temporal_hypergraph/test_support_fail_closed.py,"[""FILE_PERSISTENCE""]","[""FILE_MUTATION""]",false,MOVE_WITHOUT_SEMANTIC_CHANGE,,NOT_REQUIRED_BY_STATIC_POLICY,true,false,false,false,false,sha256:72f19092cb3dd7cf8a23907ed45abde11c5893f9272027bf904ecf2b575ed839
ARTCLS_AD01F9E3234AB6160F32AF10016A7550,lab/11_strategy_factory/tests/phase_saed_v4_05_semantic_temporal_hypergraph/test_temporal_role.py,"[""FILE_PERSISTENCE""]","[""FILE_MUTATION""]",false,MOVE_WITHOUT_SEMANTIC_CHANGE,,NOT_REQUIRED_BY_STATIC_POLICY,true,false,false,false,false,sha256:5aeacaf6c0070443ee6027c2bf10b8832dc8729170bb83a7c17be64eaae61a31
ARTCLS_486D8E2F8043F4A4D7E3DFFD83179192,lab/11_strategy_factory/tests/phase_saed_v4_06_treatment_dsl/test_determinism_replay.py,"[""FILE_PERSISTENCE""]","[""FILE_MUTATION""]",false,MOVE_WITHOUT_SEMANTIC_CHANGE,,NOT_REQUIRED_BY_STATIC_POLICY,true,false,false,false,false,sha256:6d9a820596291b4a5fdac54552e3cb1400c1ca01b8082e3a00dc1e4130ce48f3
ARTCLS_2CF3C4308DF5A7CF57822355CBFC6926,lab/11_strategy_factory/tests/phase_saed_v4_06_treatment_dsl/test_integrity_validation.py,"[""FILE_PERSISTENCE""]","[""FILE_MUTATION""]",false,MOVE_WITHOUT_SEMANTIC_CHANGE,,NOT_REQUIRED_BY_STATIC_POLICY,true,false,false,false,false,sha256:0bc8c037767c43b1e54b075911fe2d636c9b3dad890ce34d755345842cc2d614
ARTCLS_01BA395EDD3E52C69C7EFC20140D1E01,lab/11_strategy_factory/tests/phase_saed_v4_06_treatment_dsl/test_registry_policy.py,"[""FILE_PERSISTENCE""]","[""FILE_MUTATION""]",false,MOVE_WITHOUT_SEMANTIC_CHANGE,,NOT_REQUIRED_BY_STATIC_POLICY,true,false,false,false,false,sha256:beaf0f96edf7279b94ec1bf9675e7ba3b432df8c8df808cb58566ead89b6262c
ARTCLS_07F730435A6AD25FFD376C5227FA1B17,lab/11_strategy_factory/tests/phase_saed_v4_15_multimodal_fusion/test_service_cli.py,"[""DYNAMIC_CODE""]","[""DYNAMIC_IMPORT"",""SUBPROCESS""]",true,SECURITY_RESTRICTED,SECURITY_REVIEWER,PENDING_HUMAN_REVIEW,true,false,false,false,false,sha256:cb9df5c9a7ad3673fc142821fd7bf63005544da62a1b5dadcfab751ef60b1bc1
ARTCLS_9A92C8ABFA976C753366B42D20FA1968,lab/11_strategy_factory/tests/phase_saed_v4_16_distributional_survival_tail/test_service_cli.py,"[""DYNAMIC_CODE""]","[""ENVIRONMENT_ACCESS"",""SUBPROCESS""]",true,SECURITY_RESTRICTED,SECURITY_REVIEWER,PENDING_HUMAN_REVIEW,true,false,false,false,false,sha256:d57a98047e6c068fe4f53fdd1aefc27a356a521ae72a7bc3375f0b8b8b90075d
ARTCLS_585BE3B2AC2250A3A85491E7BC440220,lab/11_strategy_factory/tests/phase_saed_v4_17_causal_mechanism_discovery/test_service_cli.py,"[""DYNAMIC_CODE""]","[""DYNAMIC_IMPORT"",""SUBPROCESS""]",true,SECURITY_RESTRICTED,SECURITY_REVIEWER,PENDING_HUMAN_REVIEW,true,false,false,false,false,sha256:ce1450775603c057f663079822faf9e29619536c4dfda99df6e3b3c201aa2826
ARTCLS_B368112CDEA3AA4F527CC5563DFBEBAF,lab/11_strategy_factory/tests/phase_saed_v4_18_causal_treatment_policy_value/test_upstream_service_cli.py,"[""DYNAMIC_CODE""]","[""DYNAMIC_IMPORT"",""SUBPROCESS""]",true,SECURITY_RESTRICTED,SECURITY_REVIEWER,PENDING_HUMAN_REVIEW,true,false,false,false,false,sha256:77234b433092bcb09c22f9a31acaeac31fefafe056cb83d5fc25fde7ffe569ef
ARTCLS_7229D9F94F5FAE7C40A67BA92F9C4C92,lab/11_strategy_factory/tests/phase_saed_v4_24_conformal_ood_selective_control/test_artifacts_schemas.py,"[""FILE_PERSISTENCE""]","[""FILE_MUTATION""]",false,MOVE_WITHOUT_SEMANTIC_CHANGE,,NOT_REQUIRED_BY_STATIC_POLICY,true,false,false,false,false,sha256:79ac5408c7c928cba5c41de25fee0b84897135c044ffb11ffcec7ba99d2c45e3
ARTCLS_B0CF273ADED3ABBD874A1831525DEB08,lab/11_strategy_factory/tests/phase_saed_v4_30_independent_multi_lab_replication/test_golden_schema_pairs.py,"[""FILE_PERSISTENCE""]","[""FILE_MUTATION""]",false,MOVE_WITHOUT_SEMANTIC_CHANGE,,NOT_REQUIRED_BY_STATIC_POLICY,true,false,false,false,false,sha256:92a6adf8f18ba9a212343faf55c89faa8e79bad8e6e0e19c6b1b01166713b078
ARTCLS_8FB936CF067C4B079220550CBC743028,lab/11_strategy_factory/tests/phase_saed_v4_31_formal_verification_safety_case/test_closed_contracts.py,"[""FILE_PERSISTENCE""]","[""FILE_MUTATION""]",false,MOVE_WITHOUT_SEMANTIC_CHANGE,,NOT_REQUIRED_BY_STATIC_POLICY,true,false,false,false,false,sha256:b55ad571cd8d6d1ca7f8bb42c7ef8c4ed7ff680ff77743907d15486b14ef6361
ARTCLS_4FF92E70A247F153B4C098DE1BE42CED,lab/11_strategy_factory/tests/phase_saed_v4_37_portfolio_execution_economics/test_schema_pairs.py,"[""FILE_PERSISTENCE""]","[""FILE_MUTATION""]",false,MOVE_WITHOUT_SEMANTIC_CHANGE,,NOT_REQUIRED_BY_STATIC_POLICY,true,false,false,false,false,sha256:4fef6e77d788bba5f3cbc74acf130909148c6b6880fec2a099efab11dcfdc89b
ARTCLS_3DF0150332441471020A24A1B187C66B,lab/11_strategy_factory/tests/phase_saed_v4_38_immutable_runtime_mql5_parity/test_schema_pairs.py,"[""FILE_PERSISTENCE""]","[""FILE_MUTATION""]",false,MOVE_WITHOUT_SEMANTIC_CHANGE,,NOT_REQUIRED_BY_STATIC_POLICY,true,false,false,false,false,sha256:7983bd68236f2a8918e57f9c3c57d642f74fbd6abedb544623d10f833d9837fd
ARTCLS_3AC8E921B261AEA4C43BAB9F8026F52E,lab/11_strategy_factory/tests/phase_saed_v4_39_prospective_shadow_micro_live/test_schema_pairs.py,"[""FILE_PERSISTENCE""]","[""FILE_MUTATION""]",false,MOVE_WITHOUT_SEMANTIC_CHANGE,,NOT_REQUIRED_BY_STATIC_POLICY,true,false,false,false,false,sha256:769868da06f38569bfb33a7c71ba78227d720a023956600963cc323e9e2da3b6
ARTCLS_7D4FE872DD5C52B0C3216E7674681469,lab/11_strategy_factory/tests/phase_saed_v4_40_context_fleet_scaleout/test_schema_pairs.py,"[""FILE_PERSISTENCE""]","[""FILE_MUTATION""]",false,MOVE_WITHOUT_SEMANTIC_CHANGE,,NOT_REQUIRED_BY_STATIC_POLICY,true,false,false,false,false,sha256:aca367f024a179975469fec404adac949aaf481c4e7be6c3def760c12c46880f
ARTCLS_2389975780BBE260962D85809980B557,lab/11_strategy_factory/tests/phase_saed_v4_41_continuous_surveillance_retirement/test_schema_pairs.py,"[""FILE_PERSISTENCE""]","[""FILE_MUTATION""]",false,MOVE_WITHOUT_SEMANTIC_CHANGE,,NOT_REQUIRED_BY_STATIC_POLICY,true,false,false,false,false,sha256:95de222a2e72a2ab943f8914b960990d82519ba98e418ffc104fcd54265f8c56
ARTCLS_B7CFD818D0BCF94EEB77451C893BDF4C,lab/11_strategy_factory/tests/phase_uce_i02_contexts/test_clusters.py,"[""DYNAMIC_CODE""]","[""DYNAMIC_COMPILE""]",true,SECURITY_RESTRICTED,SECURITY_REVIEWER,PENDING_HUMAN_REVIEW,true,false,false,false,false,sha256:7f5c75efdb7bfefda9872838b7ee0f2203b27b57d2df44a1487d3ad9d878fe9b
ARTCLS_1D3ADD611D347B3AC0833116C6117893,lab/11_strategy_factory/tests/phase_uce_i02_contexts/test_features.py,"[""FILE_PERSISTENCE""]","[""FILE_MUTATION""]",false,MOVE_WITHOUT_SEMANTIC_CHANGE,,NOT_REQUIRED_BY_STATIC_POLICY,true,false,false,false,false,sha256:447a74b89277bd1bd9858a0026439737368f882fcdaa4a6770888184101c4fa9
ARTCLS_FD8DC5711574A16F135E6451469884A1,lab/11_strategy_factory/tests/phase_uce_i02_contexts/test_lifecycle.py,"[""FILE_PERSISTENCE""]","[""FILE_MUTATION""]",false,MOVE_WITHOUT_SEMANTIC_CHANGE,,NOT_REQUIRED_BY_STATIC_POLICY,true,false,false,false,false,sha256:8043876bc51aa18d396c02ee3dec90fb06a8ac278927f292c96892df36dbba69
ARTCLS_97F0A4550933C8C81748EA44256C9CC6,lab/11_strategy_factory/tests/phase_uce_i02_contexts/test_views.py,"[""DYNAMIC_CODE""]","[""DYNAMIC_COMPILE""]",true,SECURITY_RESTRICTED,SECURITY_REVIEWER,PENDING_HUMAN_REVIEW,true,false,false,false,false,sha256:cbe787e40e711e63bd509a0145284c2e282bebd6a83401c9c2f3cd2cfe5f7fd5
ARTCLS_C51F19D29C5FE90CA087F498B3BEFD56,lab/11_strategy_factory/tests/phase_uce_i04_treatment_compiler/test_intrabar.py,"[""FILE_PERSISTENCE""]","[""FILE_MUTATION""]",false,MOVE_WITHOUT_SEMANTIC_CHANGE,,NOT_REQUIRED_BY_STATIC_POLICY,true,false,false,false,false,sha256:6527bfebe6f7670ded7fee9c07ea3247dce90bab322b67cf10d3abde34c1be9f
ARTCLS_41E8C0428EF636AE9A2F7D38F24871DA,lab/11_strategy_factory/tests/phase_uce_i04_treatment_compiler/test_manual.py,"[""DYNAMIC_CODE""]","[""DYNAMIC_COMPILE""]",true,SECURITY_RESTRICTED,SECURITY_REVIEWER,PENDING_HUMAN_REVIEW,true,false,false,false,false,sha256:9e4dbcebf1370f69a4d9c10002b8517d23429bee19bae442eeb3dabe6c3c72a9
ARTCLS_33E98D03DA2677C5DD305D7878F89F1F,lab/11_strategy_factory/tests/phase_uce_i04_treatment_compiler/test_rejections.py,"[""DYNAMIC_CODE""]","[""DYNAMIC_COMPILE""]",true,SECURITY_RESTRICTED,SECURITY_REVIEWER,PENDING_HUMAN_REVIEW,true,false,false,false,false,sha256:407f4ca957f054ec42eac2936d04d79f048920b692d375b879de9ce94487751b
ARTCLS_4E01ADB5B88938997D9C00CCC7D76B8F,lab/11_strategy_factory/tests/phase_uce_i05_economics/test_capital.py,"[""FILE_PERSISTENCE""]","[""FILE_MUTATION""]",false,MOVE_WITHOUT_SEMANTIC_CHANGE,,NOT_REQUIRED_BY_STATIC_POLICY,true,false,false,false,false,sha256:58794ae50a1da6c4b22c7df5e29fc0975a13b1b7e9bfcb9e0fb0f64419cf765f
ARTCLS_0FD6DA41AA4889F920E2D1E8EC96FC13,lab/11_strategy_factory/tests/phase_uce_i05_economics/test_constraints.py,"[""FILE_PERSISTENCE""]","[""FILE_MUTATION""]",false,MOVE_WITHOUT_SEMANTIC_CHANGE,,NOT_REQUIRED_BY_STATIC_POLICY,true,false,false,false,false,sha256:744afb72a90ac191c5b2d0cc46786229fba7082bc8c93ce9850e4a09d5769ee1
ARTCLS_5000435B91D0C08AF5ADA26517D5A201,lab/11_strategy_factory/tests/phase_uce_i05_economics/test_fail_closed.py,"[""FILE_PERSISTENCE""]","[""FILE_MUTATION""]",false,MOVE_WITHOUT_SEMANTIC_CHANGE,,NOT_REQUIRED_BY_STATIC_POLICY,true,false,false,false,false,sha256:e9f949bb125632903814cac5ebd67e33bfe13f807e26c4bca216e48232c97d3c
ARTCLS_C7E2F751606741DC251CEEA25EF51CA4,lab/11_strategy_factory/tests/phase_uce_i06_dataset/test_labels.py,"[""DYNAMIC_CODE""]","[""DYNAMIC_COMPILE""]",true,SECURITY_RESTRICTED,SECURITY_REVIEWER,PENDING_HUMAN_REVIEW,true,false,false,false,false,sha256:ffad6897b098ecc71b694a21f711a225bcc34276ef003271306ffcf1c5abb5b0
ARTCLS_ADFBA86D5B45E41301DF2E2F01080AA6,lab/11_strategy_factory/tests/phase_uce_i07_trainers/test_conformance_cli.py,"[""DYNAMIC_CODE""]","[""SUBPROCESS""]",true,SECURITY_RESTRICTED,SECURITY_REVIEWER,PENDING_HUMAN_REVIEW,true,false,false,false,false,sha256:fb911100fa377194c24ba8c74a44f7cf8a289d62440fdd4fcc4a26c7b5aea5e5
ARTCLS_039853D2370BB0FCB4E42F3B932AB6A0,lab/11_strategy_factory/tests/phase_uce_i08_classical/test_baselines.py,"[""FILE_PERSISTENCE""]","[""FILE_MUTATION""]",false,MOVE_WITHOUT_SEMANTIC_CHANGE,,NOT_REQUIRED_BY_STATIC_POLICY,true,false,false,false,false,sha256:e9805337a088d583b1af5f584138329e6265bf83cd914b2cc8feb3683f93b338
ARTCLS_170266464A7603D4BDC0031294374AC6,lab/11_strategy_factory/tests/phase_uce_i08_classical/test_catalog.py,"[""FILE_PERSISTENCE""]","[""FILE_MUTATION""]",false,MOVE_WITHOUT_SEMANTIC_CHANGE,,NOT_REQUIRED_BY_STATIC_POLICY,true,false,false,false,false,sha256:0379a8844cf57ec0febffd8c2f8735d36418b92c04822ca06188df7d8d031e33
ARTCLS_02B85F1D0F49E7030F30E98A366EF4C9,lab/11_strategy_factory/tests/phase_uce_i08_classical/test_sklearn_algorithms.py,"[""FILE_PERSISTENCE""]","[""FILE_MUTATION""]",false,MOVE_WITHOUT_SEMANTIC_CHANGE,,NOT_REQUIRED_BY_STATIC_POLICY,true,false,false,false,false,sha256:692c7b67739425596c502caf857e9abd604321ba622c2719fa4bc4d00d8e9df0
ARTCLS_F03C2AF47A49CE6C4F33A776BE9F38D8,lab/11_strategy_factory/tests/phase_uce_i11_experiments/test_i11_budget.py,"[""DYNAMIC_CODE"",""FILE_PERSISTENCE""]","[""DYNAMIC_COMPILE"",""FILE_MUTATION""]",true,SECURITY_RESTRICTED,SECURITY_REVIEWER,PENDING_HUMAN_REVIEW,true,false,false,false,false,sha256:74d200190e9230e4f4c914e9d36cba735c0f80340df2af326a3eb42b8565a135
ARTCLS_A26B3FEE3A0E69AEF2A2CA0EDE988898,lab/11_strategy_factory/tests/phase_uce_i11_experiments/test_i11_compiler.py,"[""DYNAMIC_CODE"",""FILE_PERSISTENCE""]","[""DYNAMIC_COMPILE"",""FILE_MUTATION""]",true,SECURITY_RESTRICTED,SECURITY_REVIEWER,PENDING_HUMAN_REVIEW,true,false,false,false,false,sha256:33c2aea230ca3a49609551b73eb916011b2f2f3babb6ceee67f0ba334145a918
ARTCLS_0C151EC09F8466C691BD28D29807C9BB,lab/11_strategy_factory/tests/phase_uce_i11_experiments/test_i11_contracts.py,"[""FILE_PERSISTENCE""]","[""FILE_MUTATION""]",false,MOVE_WITHOUT_SEMANTIC_CHANGE,,NOT_REQUIRED_BY_STATIC_POLICY,true,false,false,false,false,sha256:7aad20d16f28225bd1f309a6ff37d9557c9cfe0e945a86ddf581354ff075a50a
ARTCLS_38914E7B33B30B6AD69C86FAF3835594,lab/11_strategy_factory/tests/phase_uce_i11_experiments/test_i11_ledger_cache.py,"[""FILE_PERSISTENCE""]","[""FILE_MUTATION""]",false,MOVE_WITHOUT_SEMANTIC_CHANGE,,NOT_REQUIRED_BY_STATIC_POLICY,true,false,false,false,false,sha256:d11dae9426412ca2429889659815ac2799d7c0af886b26cff2dd53f554582b8d
ARTCLS_F0CF745B978B0E3A42E1A8724A0F860F,lab/11_strategy_factory/tests/phase_uce_i11_experiments/test_i11_reproducibility.py,"[""DYNAMIC_CODE"",""FILE_PERSISTENCE""]","[""DYNAMIC_COMPILE"",""FILE_MUTATION""]",true,SECURITY_RESTRICTED,SECURITY_REVIEWER,PENDING_HUMAN_REVIEW,true,false,false,false,false,sha256:a454f5528cb8c2491328e58f2c9d5c78aa61e610e6e1450e6837e3d3457d46ca
ARTCLS_C125B1DE3F399EFA826C8E6BC271D958,lab/11_strategy_factory/tests/phase_uce_i11_experiments/test_i11_scheduler.py,"[""DYNAMIC_CODE""]","[""DYNAMIC_COMPILE""]",true,SECURITY_RESTRICTED,SECURITY_REVIEWER,PENDING_HUMAN_REVIEW,true,false,false,false,false,sha256:71878c2dc812f258e17d0d0bea31c33faf5171831476c1a98de5ffdb76f5bb49
ARTCLS_BBE06F9739A1417E660601A212237269,lab/11_strategy_factory/tests/phase_uce_i11_experiments/test_i11_schemas.py,"[""DYNAMIC_CODE""]","[""DYNAMIC_COMPILE""]",true,SECURITY_RESTRICTED,SECURITY_REVIEWER,PENDING_HUMAN_REVIEW,true,false,false,false,false,sha256:cee1c616981a6fa5d18f6e9f5350543a7a9ee6b87a0ff4db04e3fc602e3a08b9
ARTCLS_5B48E5177DF87C59F51FF252E44980D0,lab/11_strategy_factory/tests/phase_uce_i11_experiments/test_i11_search.py,"[""FILE_PERSISTENCE""]","[""FILE_MUTATION""]",false,MOVE_WITHOUT_SEMANTIC_CHANGE,,NOT_REQUIRED_BY_STATIC_POLICY,true,false,false,false,false,sha256:f77cb7b914132da23d3d5f8f79a46901c50726872b007d081539ab3bfef33ee2
ARTCLS_20826843CCEEAB17D839832A71DB122D,lab/11_strategy_factory/tests/phase_uce_i12_promotion/test_i12_contracts.py,"[""FILE_PERSISTENCE""]","[""FILE_MUTATION""]",false,MOVE_WITHOUT_SEMANTIC_CHANGE,,NOT_REQUIRED_BY_STATIC_POLICY,true,false,false,false,false,sha256:cf234172f9e704724ef94143da663186d71fdad324eeb3ee7224b5891441973c
ARTCLS_61F7AE4CBAAAAE541A1A4D18C180C28D,lab/11_strategy_factory/tests/phase_uce_i12_promotion/test_i12_evidence_gate.py,"[""FILE_PERSISTENCE""]","[""FILE_MUTATION""]",false,MOVE_WITHOUT_SEMANTIC_CHANGE,,NOT_REQUIRED_BY_STATIC_POLICY,true,false,false,false,false,sha256:6735e4bde2b27b4285bccd0ebcc507aa4e8d8248b3cfe64e3c72d794850176a5
ARTCLS_979B0A16F2D3E93FE1FFCD39977020FE,lab/11_strategy_factory/tests/phase_uce_i12_promotion/test_i12_multiplicity.py,"[""FILE_PERSISTENCE""]","[""FILE_MUTATION""]",false,MOVE_WITHOUT_SEMANTIC_CHANGE,,NOT_REQUIRED_BY_STATIC_POLICY,true,false,false,false,false,sha256:d712f97a856851800650c9bca189d163ae22b45a89cba06eab58800788de0414
ARTCLS_125913B25E54A580F38B8388D181EB56,lab/11_strategy_factory/tests/phase_uce_i13_policy_graph/test_i13_attribution_replay.py,"[""FILE_PERSISTENCE""]","[""FILE_MUTATION""]",false,MOVE_WITHOUT_SEMANTIC_CHANGE,,NOT_REQUIRED_BY_STATIC_POLICY,true,false,false,false,false,sha256:c3247d6b182c7e33d3f894c20393830b6bf602a029d8cf6a0998c45f638d3829
ARTCLS_ED5D76F2C63FC211AC9F6C6C2BB1F30D,lab/11_strategy_factory/tests/phase_uce_i13_policy_graph/test_i13_contracts.py,"[""FILE_PERSISTENCE""]","[""FILE_MUTATION""]",false,MOVE_WITHOUT_SEMANTIC_CHANGE,,NOT_REQUIRED_BY_STATIC_POLICY,true,false,false,false,false,sha256:a436d8b3aa3b5383e96814a1caaf00d638f061b7961dceed45905ee8326a3de1
ARTCLS_2ECDA9F85061534C36DDF3522BF4D7DE,lab/11_strategy_factory/tests/phase_uce_i13_policy_graph/test_i13_engine.py,"[""FILE_PERSISTENCE""]","[""FILE_MUTATION""]",false,MOVE_WITHOUT_SEMANTIC_CHANGE,,NOT_REQUIRED_BY_STATIC_POLICY,true,false,false,false,false,sha256:5be05960a5107851a573859a352c273d47f98c40961d751cbba5cbfc4ff83a81
ARTCLS_64E1B1E01B0705360BBCB9B544892C5A,lab/11_strategy_factory/tests/phase_uce_i13_policy_graph/test_i13_graph.py,"[""FILE_PERSISTENCE""]","[""FILE_MUTATION""]",false,MOVE_WITHOUT_SEMANTIC_CHANGE,,NOT_REQUIRED_BY_STATIC_POLICY,true,false,false,false,false,sha256:531a0b1931dd8b981408691b344992f2013efc1ffa36ad0d8a7ac8f561251130
ARTCLS_C49420C07FF89A581E22D3876C31E172,lab/11_strategy_factory/tests/phase_uce_i13_policy_graph/test_i13_manual.py,"[""FILE_PERSISTENCE""]","[""FILE_MUTATION""]",false,MOVE_WITHOUT_SEMANTIC_CHANGE,,NOT_REQUIRED_BY_STATIC_POLICY,true,false,false,false,false,sha256:bbfa66bf6993fe686f1fe0872f7c569d8c39b01f9991ffbf32d58e6ba1dc87d9
ARTCLS_BD007888A92F1B8081458DB039D2A1AA,lab/11_strategy_factory/tests/phase_uce_i13_policy_graph/test_i13_migration_cli.py,"[""DYNAMIC_CODE""]","[""SUBPROCESS""]",true,SECURITY_RESTRICTED,SECURITY_REVIEWER,PENDING_HUMAN_REVIEW,true,false,false,false,false,sha256:3ba011ac1df392c91e74c2b80ae0fa400d538725122157a7b5a2931759e7b90c
ARTCLS_CC1C83DA34D2DEDA28E3D2EB54267AEC,lab/11_strategy_factory/tests/phase_uce_i13_policy_graph/test_i13_model.py,"[""FILE_PERSISTENCE""]","[""FILE_MUTATION""]",false,MOVE_WITHOUT_SEMANTIC_CHANGE,,NOT_REQUIRED_BY_STATIC_POLICY,true,false,false,false,false,sha256:cde0d20d8381b236967a6c04b4e8ccc363cd6bc097982d02d328b25050f40e86
ARTCLS_82937524BAFA24CE8863F9315742418D,lab/11_strategy_factory/tests/phase_uce_i14_runtime_compilation/test_i14_bundle_signature.py,"[""FILE_PERSISTENCE""]","[""FILE_MUTATION""]",false,MOVE_WITHOUT_SEMANTIC_CHANGE,,NOT_REQUIRED_BY_STATIC_POLICY,true,false,false,false,false,sha256:e1b5a47c9e129e8a9f8cd4376847cc7ad2b0729a7575bfc8b7da5968b151c449
ARTCLS_E22A91F70DD5D842004BDAABD1AF60EB,lab/11_strategy_factory/tests/phase_uce_i14_runtime_compilation/test_i14_contracts.py,"[""FILE_PERSISTENCE""]","[""FILE_MUTATION""]",false,MOVE_WITHOUT_SEMANTIC_CHANGE,,NOT_REQUIRED_BY_STATIC_POLICY,true,false,false,false,false,sha256:c85cfa6e0c3274d021b506f68f6ec772653ea1b53dd6144483237cbbdce31062
ARTCLS_86694891DFFC17F478DA3BF5C52C8828,lab/11_strategy_factory/tests/phase_uce_i14_runtime_compilation/test_i14_export_parity.py,"[""FILE_PERSISTENCE""]","[""FILE_MUTATION""]",false,MOVE_WITHOUT_SEMANTIC_CHANGE,,NOT_REQUIRED_BY_STATIC_POLICY,true,false,false,false,false,sha256:669c8c7caa53484ff8d9b208015051b497525d821842c88ba88e0e6576641e12
ARTCLS_480C048C0FB03E4812147656CEB26862,lab/11_strategy_factory/tests/phase_uce_i14_runtime_compilation/test_i14_generation.py,"[""FILE_PERSISTENCE""]","[""FILE_MUTATION""]",false,MOVE_WITHOUT_SEMANTIC_CHANGE,,NOT_REQUIRED_BY_STATIC_POLICY,true,false,false,false,false,sha256:9cf3643931762c6ca943b293b36dcd3973e4dbb2d0f1cfc394be7fd776c091d7
ARTCLS_9E35FC42035F921BB0AE54FBF6FFD2FE,lab/11_strategy_factory/tests/phase_uce_i14_runtime_compilation/test_i14_host_journal.py,"[""FILE_PERSISTENCE""]","[""FILE_MUTATION""]",false,MOVE_WITHOUT_SEMANTIC_CHANGE,,NOT_REQUIRED_BY_STATIC_POLICY,true,false,false,false,false,sha256:d46c14d7a396d9276baccbca3aca003d232109a8b2949a96ff45d40aad785079
ARTCLS_22F9976BF37C46D199377CAAC2944944,lab/11_strategy_factory/tests/phase_uce_i14_runtime_compilation/test_i14_registry_migration_cli.py,"[""DYNAMIC_CODE""]","[""SUBPROCESS""]",true,SECURITY_RESTRICTED,SECURITY_REVIEWER,PENDING_HUMAN_REVIEW,true,false,false,false,false,sha256:0cd724d582f0a34184890de1c13c1fcddd319e05d161d98f9d7cc4379b6f0d14
ARTCLS_FD484FFE6B2EDC52FD2773E5D17180C0,lab/11_strategy_factory/tests/phase_uce_i15_real_context_tournament/test_i15_contracts.py,"[""FILE_PERSISTENCE""]","[""FILE_MUTATION""]",false,MOVE_WITHOUT_SEMANTIC_CHANGE,,NOT_REQUIRED_BY_STATIC_POLICY,true,false,false,false,false,sha256:9fb34973129f7a0f2e5055f04536c0ca6a1343461ce7638a6da209934655e6b9
ARTCLS_0250C2D0B83CF46B02E39D04EACBB25B,lab/11_strategy_factory/tests/phase_uce_i15_real_context_tournament/test_i15_evidence_cli.py,"[""DYNAMIC_CODE""]","[""ENVIRONMENT_ACCESS"",""SUBPROCESS""]",true,SECURITY_RESTRICTED,SECURITY_REVIEWER,PENDING_HUMAN_REVIEW,true,false,false,false,false,sha256:84d81cac31a478ec9e1a35dfa88286ca74df7710d2a4abdcb019612924ce8204
ARTCLS_A46BA3712A4738D1F2C322E75901D77F,lab/11_strategy_factory/tests/phase_uce_i15_real_context_tournament/test_i15_prospective_decision.py,"[""FILE_PERSISTENCE""]","[""FILE_MUTATION""]",false,MOVE_WITHOUT_SEMANTIC_CHANGE,,NOT_REQUIRED_BY_STATIC_POLICY,true,false,false,false,false,sha256:3eefbdb5ee2fb155d39b2c7dfc60ab37ce1eb98b67b5b866dc8fe6b3e4e29613
